Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
361,Goran Dragić,36,2TM,PG,58,0,870,0.421,16.6,0.567,0.185,0.128,0.179,0.075,0.433,0.468,0.613,0.372,0.35,0.56,0.359,0.393,0.904,0,0,0.186,0.481,0,0,,dragigo01
362,Goran Dragić,36,CHI,PG,51,0,787,0.425,15.5,0.572,0.191,0.13,0.181,0.07,0.428,0.48,0.632,0.359,0.352,0.619,0.352,0.39,0.911,0,0,0.195,0.48,0,0,,dragigo01
363,Goran Dragić,36,MIL,PG,7,0,83,0.389,17.7,0.528,0.139,0.111,0.167,0.111,0.472,0.368,0.4,0.5,0.333,0.25,0.412,0.429,0.857,0,0,0.118,0.5,0,0,,dragigo01
364,James Wiseman,21,2TM,C,45,22,867,0.558,6.3,0.941,0.366,0.407,0.086,0.056,0.059,0.58,0.742,0.536,0.31,0.263,0.2,0.697,1,0.239,72,0.05,0,0,0,,wisemja01
365,James Wiseman,21,GSW,C,21,0,262,0.628,5.9,0.979,0.415,0.372,0.128,0.064,0.021,0.63,0.795,0.629,0.25,0.333,0.5,0.81,1,0.383,30,0,,0,0,,wisemja01
366,James Wiseman,21,DET,C,24,22,605,0.531,6.6,0.927,0.347,0.42,0.069,0.053,0.073,0.559,0.718,0.505,0.353,0.231,0.167,0.646,1,0.184,42,0.056,0,0,0,,wisemja01
367,Théo Maledon,21,CHO,PG,44,7,854,0.402,14,0.626,0.217,0.256,0.134,0.02,0.374,0.465,0.582,0.354,0.471,0.6,0.295,0.324,0.821,0,0,0.074,0,2,0,,maledth01
368,Andre Drummond,29,CHI,C,67,0,849,0.606,2.3,0.989,0.763,0.215,0.011,0,0.011,0.613,0.66,0.475,0,,0,0.614,,0.277,66,0.333,0,0,0,,drumman01
369,Aaron Holiday,26,ATL,PG,63,6,845,0.418,14.7,0.6,0.223,0.168,0.132,0.077,0.4,0.424,0.612,0.216,0.31,0.529,0.409,0.214,0.861,0,0,0.17,0.2,0,0,,holidaa01
370,Romeo Langford,23,SAS,SG,43,21,844,0.467,10.1,0.764,0.29,0.351,0.093,0.031,0.236,0.53,0.68,0.429,0.458,0.5,0.262,0.543,1,0.054,13,0.541,0.333,0,0,,langfro01
371,Terence Davis,25,SAC,SG,64,5,841,0.423,18.8,0.332,0.148,0.118,0.033,0.03,0.668,0.537,0.685,0.442,0.333,0.455,0.366,0.508,0.91,0.038,12,0.243,0.39,1,0,,daviste02
372,George Hill,36,2TM,SG,46,1,834,0.47,17.8,0.428,0.205,0.102,0.054,0.066,0.572,0.62,0.706,0.412,0.667,0.636,0.358,0.477,0.853,0.018,3,0.337,0.438,4,1,,hillge01
373,George Hill,36,MIL,PG,35,0,668,0.447,17.7,0.439,0.205,0.106,0.053,0.076,0.561,0.621,0.704,0.357,0.714,0.7,0.311,0.417,0.87,0.015,2,0.351,0.385,3,0,,hillge01
374,George Hill,36,IND,SG,11,1,166,0.559,17.9,0.382,0.206,0.088,0.059,0.029,0.618,0.615,0.714,0.667,0.5,0,0.524,0.75,0.818,0.029,1,0.286,0.667,1,1,,hillge01
375,Mark Williams,21,CHO,C,43,17,828,0.637,3.1,1,0.673,0.267,0.048,0.012,0,0.637,0.751,0.388,0.417,0.667,,0.681,,0.303,71,,,0,0,,willima07
376,Robert Williams,25,BOS,C,35,20,824,0.747,3,0.994,0.682,0.276,0.024,0.012,0.006,0.751,0.879,0.489,0.5,0,0,0.685,,0.341,56,1,0,0,0,,williro04
377,Wesley Matthews,36,MIL,SF,52,0,820,0.363,21,0.225,0.106,0.056,0.05,0.013,0.775,0.528,0.706,0.333,0.5,0,0.315,0.842,0.974,0,0,0.339,0.238,0,0,,matthwe02
378,Moses Moody,20,GSW,SG,63,3,817,0.476,17.1,0.405,0.225,0.132,0.031,0.018,0.595,0.641,0.725,0.5,0.429,1,0.363,0.695,0.98,0.101,19,0.348,0.34,1,0,,moodymo01
379,Rudy Gay,36,UTA,PF,56,0,816,0.38,16.8,0.547,0.105,0.174,0.157,0.111,0.453,0.484,0.667,0.44,0.422,0.469,0.254,0.526,1,0.045,11,0.338,0.318,1,0,,gayru01
380,Ty Jerome,25,GSW,SG,45,2,816,0.488,14.7,0.628,0.095,0.306,0.182,0.045,0.372,0.546,0.739,0.527,0.523,0.364,0.389,0.41,0.857,0,0,0.233,0.524,0,0,,jeromty01
381,Jeremiah Robinson-Earl,22,OKC,PF,43,20,814,0.444,12.9,0.552,0.395,0.101,0.02,0.036,0.448,0.533,0.612,0.32,0.6,0.222,0.333,0.795,1,0.085,18,0.351,0.333,0,0,,robinje02
382,Jericho Sims,24,NYK,C,52,16,812,0.776,2.5,0.991,0.832,0.103,0.056,0,0.009,0.783,0.831,0.545,0.5,,0,0.711,,0.626,61,0,,1,0,,simsje01
383,Caleb Houstan,20,ORL,SF,51,4,812,0.363,20.1,0.253,0.159,0.038,0.005,0.049,0.747,0.435,0.483,0.429,0,0.333,0.338,0.65,1,0.005,0,0.338,0.478,0,0,,houstca01
384,Danuel House Jr.,29,PHI,SF,56,5,807,0.472,15.5,0.442,0.279,0.086,0.03,0.036,0.558,0.644,0.727,0.412,0.833,0.286,0.336,0.714,0.892,0.071,12,0.464,0.333,0,0,,houseda01
385,Landry Shamet,25,PHO,SG,40,9,807,0.377,19.6,0.337,0.137,0.067,0.077,0.057,0.663,0.376,0.537,0.25,0.261,0.294,0.377,0.605,0.88,0.013,2,0.226,0.467,1,0,,shamela01
386,Dario Šarić,28,2TM,C,57,12,806,0.458,14.2,0.585,0.242,0.224,0.072,0.047,0.415,0.506,0.731,0.403,0.3,0.154,0.391,0.671,1,0.004,0,0.252,0.448,0,0,,saricda01
387,Dario Šarić,28,PHO,PF,37,12,533,0.427,13.5,0.612,0.236,0.247,0.073,0.056,0.388,0.45,0.643,0.386,0.308,0.1,0.391,0.633,1,0.006,0,0.319,0.409,0,0,,saricda01
388,Dario Šarić,28,OKC,C,20,0,273,0.515,14.9,0.535,0.253,0.182,0.071,0.03,0.465,0.623,0.88,0.444,0.286,0.333,0.391,0.727,1,0,0,0.152,0.571,0,0,,saricda01
389,Luke Kornet,27,BOS,C,69,0,804,0.665,4.6,0.924,0.647,0.206,0.041,0,0.076,0.701,0.773,0.6,0.286,,0.231,0.745,1,0.371,59,0.538,0.286,1,0,,kornelu01
390,Christian Koloko,22,TOR,C,58,19,802,0.48,4.9,0.92,0.633,0.213,0.067,0.007,0.08,0.514,0.6,0.313,0.4,0,0.083,0.704,1,0.32,36,0.5,0.167,1,0,,kolokch01
391,Khris Middleton,31,MIL,SF,33,19,801,0.436,16.4,0.601,0.111,0.18,0.175,0.135,0.399,0.516,0.644,0.548,0.423,0.491,0.315,0.333,0.608,0.002,1,0.142,0.391,0,0,,middlkh01
392,JaMychal Green,32,GSW,PF,57,1,797,0.54,12.8,0.56,0.345,0.171,0.016,0.028,0.44,0.667,0.701,0.674,0.5,0.286,0.378,0.66,1,0.246,52,0.387,0.372,0,0,,greenja01
393,Thaddeus Young,34,TOR,PF,54,9,795,0.545,7.9,0.828,0.364,0.409,0.04,0.015,0.172,0.622,0.806,0.494,0.25,0.667,0.176,0.549,1,0.051,10,0.706,0.208,1,0,,youngth01
394,Bryce McGowens,20,CHO,SG,46,7,787,0.396,13,0.604,0.327,0.193,0.059,0.025,0.396,0.443,0.576,0.333,0.25,0,0.325,0.648,0.923,0.059,9,0.35,0.357,1,0,,mcgowbr01
395,Josh Christopher,21,HOU,SG,64,2,786,0.465,11.9,0.729,0.222,0.289,0.188,0.03,0.271,0.55,0.685,0.537,0.452,0.3,0.236,0.348,0.762,0.082,24,0.191,0.235,0,0,,chrisjo01
396,Robert Covington,32,LAC,PF,48,0,779,0.445,16.8,0.406,0.205,0.157,0.031,0.013,0.594,0.516,0.702,0.361,0.143,0.333,0.397,0.75,0.981,0.035,7,0.147,0.45,0,0,,covinro01
397,Justise Winslow,26,POR,PF,29,11,776,0.409,9.8,0.773,0.348,0.288,0.106,0.03,0.227,0.438,0.551,0.386,0.286,0.167,0.311,0.567,1,0.02,3,0.444,0.3,0,0,,winslju01
398,Mo Bamba,24,2TM,C,49,7,769,0.485,15.5,0.485,0.32,0.104,0.033,0.029,0.515,0.59,0.74,0.24,0.5,0.286,0.387,0.754,1,0.178,36,0.113,0.357,0,0,,bambamo01
399,Mo Bamba,24,ORL,C,40,6,681,0.495,14.9,0.495,0.322,0.103,0.037,0.033,0.505,0.594,0.739,0.273,0.5,0.286,0.398,0.762,1,0.187,33,0.12,0.385,0,0,,bambamo01
400,Mo Bamba,24,LAL,C,9,1,88,0.407,16.1,0.407,0.296,0.111,0,0,0.593,0.545,0.75,0,,,0.313,0.667,1,0.111,3,0.063,0,0,0,,bambamo01
401,Simone Fontecchio,27,UTA,SF,52,6,766,0.369,18.5,0.388,0.106,0.157,0.067,0.058,0.612,0.43,0.545,0.327,0.524,0.389,0.33,0.731,0.952,0.042,10,0.225,0.395,0,0,,fontesi01
402,Miles McBride,22,NYK,PG,64,2,760,0.358,18.6,0.377,0.153,0.079,0.079,0.065,0.623,0.457,0.636,0.294,0.353,0.357,0.299,0.541,0.875,0.028,4,0.373,0.4,1,0,,mcbrimi01
403,Paul Reed,23,PHI,C,69,2,755,0.593,4,0.971,0.651,0.215,0.057,0.029,0.029,0.606,0.706,0.356,0.333,0.5,0.167,0.659,1,0.144,25,0.167,0,0,0,,reedpa01
404,John Wall,32,LAC,PG,34,3,755,0.408,14.5,0.678,0.213,0.216,0.08,0.169,0.322,0.459,0.597,0.466,0.37,0.316,0.303,0.143,0.939,0.012,4,0.101,0.273,0,0,,walljo01
405,R.J. Hampton,21,2TM,SG,47,3,750,0.43,15.8,0.511,0.156,0.211,0.089,0.038,0.489,0.504,0.676,0.44,0.476,0.222,0.353,0.41,0.805,0.025,6,0.25,0.448,0,0,,hamptrj01
406,R.J. Hampton,21,ORL,SG,26,0,361,0.439,15.8,0.535,0.167,0.219,0.079,0.07,0.465,0.525,0.684,0.52,0.444,0.25,0.34,0.25,0.722,0.018,2,0.283,0.467,0,0,,hamptrj01
407,R.J. Hampton,21,DET,SG,21,3,389,0.423,15.7,0.488,0.146,0.203,0.098,0.008,0.512,0.483,0.667,0.36,0.5,0,0.365,0.586,0.87,0.033,4,0.222,0.429,0,0,,hamptrj01
408,Edmond Sumner,27,BRK,SG,53,12,736,0.461,11.2,0.677,0.316,0.268,0.052,0.041,0.323,0.511,0.624,0.389,0.357,0.636,0.356,0.634,0.903,0.033,9,0.529,0.348,0,0,,sumneed01
409,Zeke Nnaji,22,DEN,PF,53,5,728,0.561,9.9,0.668,0.52,0.138,0,0.01,0.332,0.71,0.794,0.407,,0.5,0.262,0.72,1,0.168,32,0.369,0.25,2,0,,nnajize01
410,Jaden Hardy,20,DAL,SG,48,5,708,0.438,15,0.532,0.279,0.138,0.057,0.057,0.468,0.469,0.548,0.435,0.263,0.368,0.404,0.422,0.825,0.024,7,0.231,0.472,2,1,,hardyja02
411,Justin Holiday,33,2TM,SF,46,2,706,0.377,19.6,0.299,0.147,0.02,0.034,0.098,0.701,0.508,0.7,0.5,0.143,0.35,0.322,0.871,0.913,0.039,8,0.538,0.325,0,0,,holidju01
412,Justin Holiday,33,ATL,SF,28,0,411,0.384,20.2,0.304,0.152,0.008,0.032,0.112,0.696,0.474,0.684,0,0,0.357,0.345,1,0.9,0.048,6,0.414,0.306,0,0,,holidju01
413,Justin Holiday,33,DAL,SF,18,2,295,0.367,19.1,0.291,0.139,0.038,0.038,0.076,0.709,0.565,0.727,0.667,0.333,0.333,0.286,0.692,0.938,0.025,2,0.732,0.341,0,0,,holidju01
414,MarJon Beauchamp,22,MIL,SF,52,11,701,0.395,17.5,0.416,0.21,0.095,0.041,0.07,0.584,0.485,0.667,0.261,0.5,0.235,0.331,0.551,0.872,0.058,13,0.387,0.345,1,0,,beaucma01
415,Aleksej Pokusevski,21,OKC,PF,34,25,701,0.434,13.2,0.582,0.305,0.201,0.052,0.024,0.418,0.483,0.645,0.3,0.308,0.333,0.365,0.6,0.974,0.056,14,0.279,0.379,0,0,,pokusal01
416,Juan Toscano-Anderson,29,2TM,SF,52,9,700,0.448,11.2,0.699,0.294,0.308,0.063,0.035,0.301,0.56,0.667,0.5,0.333,0.6,0.186,0.661,1,0.035,4,0.465,0.2,1,0,,toscaju01
417,Juan Toscano-Anderson,29,LAL,SF,30,7,365,0.5,11.1,0.697,0.333,0.288,0.03,0.045,0.303,0.63,0.864,0.421,0,0.667,0.2,0.793,1,0.03,2,0.35,0.286,0,0,,toscaju01
418,Juan Toscano-Anderson,29,UTA,SF,22,2,335,0.403,11.3,0.701,0.26,0.325,0.091,0.026,0.299,0.5,0.45,0.56,0.429,0.5,0.174,0.519,1,0.039,2,0.565,0.154,1,0,,toscaju01
419,Malachi Flynn,24,TOR,PG,53,2,691,0.36,18.3,0.45,0.12,0.145,0.083,0.103,0.55,0.367,0.517,0.286,0.5,0.2,0.353,0.375,0.872,0,0,0.158,0.476,0,0,,flynnma01
420,Duncan Robinson,28,MIA,SF,42,1,691,0.371,21.9,0.19,0.051,0.089,0.034,0.013,0.81,0.556,0.75,0.476,0.5,0.333,0.328,0.88,0.952,0,0,0.188,0.306,0,0,,robindu01
421,Chimezie Metu,25,SAC,PF,66,0,689,0.589,7.5,0.826,0.466,0.274,0.055,0.014,0.174,0.663,0.804,0.483,0.25,0.667,0.237,0.75,1,0.32,62,0.079,0,0,0,,metuch01
422,T.J. Warren,29,2TM,PF,42,0,687,0.489,13.1,0.752,0.156,0.252,0.237,0.107,0.248,0.542,0.714,0.471,0.484,0.586,0.328,0.664,0.955,0.019,5,0.403,0.296,0,0,,warretj01
423,T.J. Warren,29,BRK,PF,26,0,490,0.51,12.9,0.76,0.15,0.25,0.255,0.105,0.24,0.566,0.833,0.44,0.529,0.571,0.333,0.663,0.938,0.02,4,0.354,0.235,0,0,,warretj01
424,T.J. Warren,29,PHO,SF,16,0,197,0.429,13.3,0.729,0.171,0.257,0.186,0.114,0.271,0.471,0.417,0.556,0.308,0.625,0.316,0.667,1,0.014,1,0.526,0.4,0,0,,warretj01
425,Garrison Mathews,26,2TM,SG,54,0,686,0.363,22.9,0.104,0.045,0.04,0.01,0.01,0.896,0.476,0.667,0.25,0.5,0.5,0.35,0.5,0.952,0.01,2,0.228,0.39,0,0,,mathega01
426,Garrison Mathews,26,HOU,SG,45,0,602,0.353,24.1,0.088,0.041,0.035,0,0.012,0.912,0.467,0.571,0.333,,0.5,0.342,0.429,0.981,0.006,1,0.232,0.389,0,0,,mathega01
427,Garrison Mathews,26,ATL,SG,9,0,84,0.419,21.8,0.194,0.065,0.065,0.065,0,0.806,0.5,1,0,0.5,,0.4,0.667,0.8,0.032,1,0.2,0.4,0,0,,mathega01
428,Montrezl Harrell,29,PHI,C,57,7,681,0.598,4,0.971,0.627,0.297,0.043,0.005,0.029,0.616,0.71,0.5,0.111,0,0,0.656,,0.263,48,0.167,0,1,0,,harremo01
429,Jordan McLaughlin,26,MIN,PG,43,0,678,0.421,16.7,0.462,0.166,0.241,0.034,0.021,0.538,0.552,0.708,0.457,0.4,0.667,0.308,0.73,0.833,0,0,0.295,0.391,5,0,,mclaujo01
430,Jae'Sean Tate,27,HOU,SF,31,7,677,0.48,8.5,0.799,0.306,0.437,0.044,0.013,0.201,0.53,0.614,0.5,0.3,0.333,0.283,0.351,0.923,0.009,1,0.348,0.313,1,0,,tateja01
431,Blake Wesley,19,SAS,SG,37,1,669,0.321,11.8,0.758,0.279,0.233,0.126,0.121,0.242,0.301,0.517,0.14,0.222,0.192,0.385,0.306,0.95,0.065,12,0.269,0.5,1,0,,weslebl01
432,Sandro Mamukelashvili,23,2TM,C,43,7,660,0.422,14,0.57,0.335,0.183,0.043,0.009,0.43,0.511,0.61,0.429,0.2,0,0.303,0.642,1,0.048,6,0.202,0.35,0,0,,mamuksa01
433,Sandro Mamukelashvili,23,MIL,C,24,0,217,0.328,15.6,0.448,0.259,0.155,0.034,0,0.552,0.462,0.6,0.333,0,,0.219,0.667,1,0.121,3,0.25,0.25,0,0,,mamuksa01
434,Sandro Mamukelashvili,23,SAS,C,19,7,443,0.453,12.4,0.61,0.36,0.192,0.047,0.012,0.39,0.524,0.613,0.455,0.25,0,0.343,0.636,1,0.023,3,0.179,0.417,0,0,,mamuksa01
435,Eugene Omoruyi,25,2TM,SF,40,6,645,0.443,11.4,0.61,0.404,0.18,0.013,0.013,0.39,0.547,0.707,0.244,0.333,0,0.281,0.618,1,0.053,11,0.472,0.333,1,0,,omorueu01
436,Eugene Omoruyi,25,OKC,SF,23,2,272,0.468,9.6,0.67,0.5,0.149,0.011,0.011,0.33,0.571,0.681,0.286,0,0,0.258,0.611,1,0.096,8,0.548,0.353,0,0,,omorueu01
437,Eugene Omoruyi,25,DET,SF,17,4,373,0.425,13.1,0.567,0.336,0.201,0.015,0.015,0.433,0.526,0.733,0.222,0.5,0,0.293,0.625,1,0.022,3,0.431,0.32,1,0,,omorueu01
438,Payton Pritchard,25,BOS,PG,48,3,643,0.412,18.6,0.371,0.159,0.118,0.033,0.053,0.629,0.495,0.615,0.414,0.375,0.385,0.364,0.422,0.857,0.004,0,0.182,0.321,3,0,,pritcpa01
439,Amir Coffey,25,LAC,SF,50,9,625,0.386,12.1,0.724,0.172,0.366,0.124,0.062,0.276,0.429,0.6,0.377,0.389,0.333,0.275,0.6,1,0.041,5,0.45,0.222,1,0,,coffeam01
440,Anthony Gill,30,WAS,PF,59,8,624,0.538,8.7,0.78,0.311,0.409,0.053,0.008,0.22,0.65,0.78,0.593,0.429,0,0.138,0.672,1,0.045,5,0.621,0.167,0,0,,gillan01
441,Jabari Walker,20,POR,SF,56,0,619,0.419,10.5,0.717,0.404,0.197,0.071,0.045,0.283,0.472,0.6,0.256,0.357,0.444,0.286,0.716,0.938,0.116,19,0.232,0.154,0,0,,walkeja01
442,Darius Bazley,22,2TM,C,43,1,616,0.454,10.3,0.71,0.448,0.175,0.071,0.016,0.29,0.485,0.598,0.281,0.385,0,0.377,0.794,0.95,0.186,30,0.358,0.474,0,0,,bazleda01
443,Darius Bazley,22,OKC,C,36,1,555,0.449,9.8,0.715,0.468,0.158,0.07,0.019,0.285,0.469,0.554,0.28,0.455,0,0.4,0.792,0.944,0.171,23,0.378,0.471,0,0,,bazleda01
444,Darius Bazley,22,PHO,C,7,0,61,0.48,10.7,0.68,0.32,0.28,0.08,0,0.32,0.588,1,0.286,0,,0.25,0.8,1,0.28,7,0.25,0.5,0,0,,bazleda01
445,Juancho Hernangómez,27,TOR,PF,42,10,614,0.421,16.1,0.412,0.289,0.105,0,0.018,0.588,0.66,0.727,0.583,,0,0.254,0.677,1,0.018,2,0.418,0.321,0,0,,hernaju01
446,Jaxson Hayes,22,NOP,C,47,2,610,0.551,7.4,0.814,0.41,0.353,0.006,0.013,0.186,0.654,0.766,0.527,1,0.5,0.103,0.747,1,0.308,44,0.414,0.167,0,0,,hayesja02
447,Frank Ntilikina,24,DAL,SG,47,5,607,0.364,16.9,0.492,0.144,0.159,0.091,0.098,0.508,0.477,0.579,0.238,0.417,0.769,0.254,0.581,0.941,0,0,0.343,0.13,1,0,,ntilila01
448,DeAndre Jordan,34,DEN,C,39,8,586,0.765,2.2,0.991,0.8,0.174,0.009,0.009,0.009,0.763,0.837,0.45,1,0,1,0.759,1,0.565,60,0,,0,0,,jordade01
449,Blake Griffin,33,BOS,C,41,16,569,0.485,13.6,0.492,0.308,0.162,0.008,0,0.508,0.625,0.675,0.524,0,,0.348,0.725,1,0.062,8,0.318,0.333,0,0,,griffbl01
450,Ousmane Dieng,19,OKC,PF,39,1,569,0.42,16.2,0.459,0.21,0.188,0.033,0.028,0.541,0.602,0.789,0.5,0.167,0.4,0.265,0.78,0.962,0.099,17,0.265,0.308,2,0,,diengou01
451,Kris Dunn,28,UTA,PG,22,3,568,0.537,9.3,0.833,0.139,0.583,0.102,0.009,0.167,0.55,0.767,0.524,0.409,0.5,0.472,0.162,0.824,0.023,4,0.139,0.4,0,0,,dunnkr01
452,Patty Mills,34,BRK,PG,40,2,567,0.411,20.9,0.359,0.062,0.057,0.077,0.163,0.641,0.493,0.769,0.5,0.25,0.5,0.366,0.568,0.857,0,0,0.254,0.382,1,0,,millspa02
453,Ricky Rubio,32,CLE,PG,33,2,566,0.343,16.4,0.539,0.152,0.09,0.242,0.051,0.461,0.417,0.407,0.188,0.488,0.444,0.256,0.35,0.952,0,0,0.439,0.306,1,0,,rubiori01
454,Ziaire Williams,21,MEM,SF,37,4,561,0.429,15.6,0.505,0.25,0.107,0.102,0.046,0.495,0.596,0.776,0.381,0.5,0.333,0.258,0.78,0.88,0.128,21,0.433,0.286,1,1,,willizi02
455,Day'Ron Sharpe,21,BRK,C,48,3,552,0.544,3.8,0.936,0.684,0.228,0.018,0.006,0.064,0.544,0.641,0.282,0.333,0,0.545,0.632,0.833,0.228,32,0.091,0,0,0,,sharpda01
456,Kai Jones,22,CHO,C,46,0,550,0.558,7.2,0.842,0.508,0.242,0.058,0.033,0.158,0.624,0.836,0.31,0.429,0,0.211,0.619,1,0.408,44,0.421,0.25,0,0,,joneska01
457,Lindy Waters III,25,OKC,SG,41,0,531,0.393,23.8,0.09,0.062,0.011,0.011,0.006,0.91,0.75,0.727,0.5,1,1,0.358,0.583,0.931,0,0,0.185,0.5,1,0,,waterli01
458,Rodney McGruder,31,DET,SG,32,12,524,0.408,18.1,0.362,0.125,0.158,0.072,0.007,0.638,0.382,0.737,0.167,0.273,0,0.423,0.667,0.951,0.007,1,0.443,0.372,0,0,,mcgruro01
459,Chuma Okeke,24,ORL,SF,27,8,518,0.352,19.6,0.295,0.164,0.057,0.049,0.025,0.705,0.472,0.7,0.143,0.167,0.333,0.302,0.588,0.923,0.049,4,0.198,0.471,0,0,,okekech01
460,James Bouknight,22,CHO,SG,34,0,515,0.358,17.9,0.435,0.166,0.14,0.083,0.047,0.565,0.429,0.594,0.259,0.313,0.556,0.303,0.5,0.697,0.016,2,0.156,0.353,1,0,,bouknja01
461,Max Christie,19,LAL,SG,41,3,512,0.415,18,0.415,0.113,0.132,0.085,0.085,0.585,0.409,0.417,0.429,0.333,0.444,0.419,0.556,0.962,0.038,3,0.435,0.37,0,0,,chrisma02
462,Charles Bassey,22,SAS,C,35,2,508,0.644,5.3,0.941,0.548,0.267,0.096,0.03,0.059,0.661,0.757,0.556,0.462,0.5,0.375,0.643,0.667,0.178,22,0.25,0,0,0,,bassech01
463,Raul Neto,30,CLE,PG,48,1,505,0.518,13.2,0.618,0.345,0.155,0.082,0.036,0.382,0.662,0.711,0.471,1,0.25,0.286,0.444,0.917,0,0,0.19,0.625,1,0,,netora01
464,Dāvis Bertāns,30,DAL,PF,45,1,492,0.431,23.4,0.119,0.081,0.025,0.006,0.006,0.881,0.737,0.769,0.5,1,1,0.39,0.929,0.982,0.031,4,0.22,0.452,1,0,,bertada01
465,Taj Gibson,37,WAS,C,49,2,480,0.52,10.3,0.808,0.288,0.28,0.144,0.096,0.192,0.564,0.806,0.429,0.5,0.333,0.333,0.667,1,0.064,8,0.458,0.455,0,0,,gibsota01
466,Javonte Green,29,CHI,SF,32,1,480,0.565,9.8,0.676,0.481,0.185,0,0.009,0.324,0.658,0.75,0.45,,0,0.371,0.667,1,0.222,24,0.457,0.313,0,0,,greenja02
467,Damian Jones,27,2TM,C,41,1,477,0.64,7.1,0.802,0.593,0.186,0.012,0.012,0.198,0.652,0.706,0.5,0,1,0.588,0.733,0.9,0.302,21,0.765,0.692,1,0,,jonesda03
468,Damian Jones,27,LAL,C,22,1,176,0.541,6,0.919,0.595,0.27,0.027,0.027,0.081,0.588,0.727,0.3,0,1,0,0.7,,0.351,10,0,,1,0,,jonesda03
469,Damian Jones,27,UTA,C,19,0,301,0.714,8.1,0.714,0.592,0.122,0,0,0.286,0.714,0.69,0.833,,,0.714,0.76,0.9,0.265,11,0.929,0.692,0,0,,jonesda03
470,Isaiah Roby,24,SAS,PF,42,2,474,0.432,13.1,0.613,0.265,0.277,0.026,0.045,0.387,0.516,0.707,0.395,0.25,0.286,0.3,0.612,1,0.084,12,0.183,0.364,0,0,,robyis01
471,Stanley Johnson,26,SAS,SF,30,0,469,0.533,12.1,0.672,0.262,0.287,0.098,0.025,0.328,0.573,0.688,0.514,0.417,0.667,0.45,0.468,0.944,0.016,2,0.35,0.571,1,0,,johnsst04
472,Svi Mykhailiuk,25,2TM,SF,32,8,468,0.445,19.4,0.428,0.208,0.104,0.064,0.052,0.572,0.473,0.667,0.167,0.455,0.333,0.424,0.543,0.833,0.029,5,0.354,0.429,0,0,,mykhasv01
473,Svi Mykhailiuk,25,NYK,SF,13,0,40,0.5,22,0.167,0,0.167,0,0,0.833,0,,0,,,0.6,,1,0,0,0.3,0.667,0,0,,mykhasv01
474,Svi Mykhailiuk,25,CHO,SF,19,8,428,0.441,16.8,0.447,0.224,0.099,0.068,0.056,0.553,0.486,0.667,0.188,0.455,0.333,0.404,0.543,0.806,0.031,5,0.36,0.406,0,0,,mykhasv01
475,Evan Fournier,30,NYK,SG,27,7,459,0.337,20.4,0.313,0.072,0.09,0.102,0.048,0.687,0.404,0.5,0.467,0.353,0.25,0.307,0.476,0.857,0,0,0.237,0.333,1,0,,fournev01
476,Willy Hernangómez,28,NOP,C,38,2,458,0.527,5,0.935,0.503,0.379,0.036,0.018,0.065,0.544,0.635,0.453,0.5,0,0.273,0.709,1,0.101,15,0.273,0,0,0,,hernawi01
477,Kevon Harris,25,ORL,SG,34,0,457,0.439,12.3,0.598,0.355,0.206,0.009,0.028,0.402,0.484,0.579,0.409,0,0,0.372,0.516,0.875,0.075,5,0.326,0.5,0,0,,harrike01
478,Goga Bitadze,23,2TM,C,38,1,457,0.552,8.1,0.792,0.496,0.272,0.016,0.008,0.208,0.636,0.758,0.471,0,0,0.231,0.635,0.833,0.152,18,0.038,0,0,0,,bitadgo01
479,Goga Bitadze,23,IND,C,21,0,202,0.519,9.5,0.731,0.5,0.173,0.038,0.019,0.269,0.605,0.731,0.444,0,0,0.286,0.739,1,0.135,6,0,,0,0,,bitadgo01
480,Goga Bitadze,23,ORL,C,17,1,255,0.575,6.6,0.836,0.493,0.342,0,0,0.164,0.656,0.778,0.48,,,0.167,0.575,0.5,0.164,12,0.083,0,0,0,,bitadgo01
481,Admiral Schofield,25,ORL,PF,37,0,451,0.451,16.4,0.393,0.221,0.164,0.008,0,0.607,0.646,0.704,0.6,0,,0.324,0.645,0.958,0.008,0,0.351,0.385,0,0,,schofad01
482,TyTy Washington Jr.,21,HOU,PG,31,2,433,0.363,17.5,0.5,0.056,0.213,0.181,0.05,0.5,0.488,0.444,0.5,0.517,0.375,0.238,0.436,0.789,0,0,0.238,0.316,0,0,,washity02
483,Dewayne Dedmon,33,2TM,C,38,1,426,0.51,8.6,0.742,0.351,0.311,0.06,0.02,0.258,0.58,0.66,0.511,0.444,0.667,0.308,0.738,0.917,0.073,7,0.128,0.2,0,0,,dedmode01
484,Dewayne Dedmon,33,MIA,C,30,0,350,0.496,10.8,0.713,0.341,0.287,0.07,0.016,0.287,0.576,0.636,0.541,0.444,0.5,0.297,0.755,1,0.062,4,0.135,0.2,0,0,,dedmode01
485,Dewayne Dedmon,33,PHI,C,8,1,76,0.591,6.4,0.909,0.409,0.455,0,0.045,0.091,0.6,0.778,0.4,,1,0.5,0.667,0,0.136,3,0,,0,0,,dedmode01
